Id,mean_exam_points
12617,69.41533199866514
12618,58.79921937492411
12619,55.11935055320395
12620,53.29664055182971
12621,50.96306452637981
12622,60.73504459681537
12623,56.23951598075328
12624,58.36669639904595
12625,61.41045594804947
12626,54.59130909565783
12627,62.788310045736125
12628,82.49734508370446
12629,60.69258578988849
12630,77.90737635794973
12631,69.48619626670843
12632,69.51026403772822
12633,92.89429552072743
12634,65.07493531682913
12635,56.71525141288875
12636,56.58087026243052
12637,58.36669639904595
12638,58.99344134170013
12639,63.74779438125098
12640,80.17068873281914
12641,71.7136438020455
12642,63.23503403107956
12643,52.37082783568325
12644,56.6070241850788
12645,63.34682613826592
12646,54.33388967825813
12647,57.86634283042989
12648,77.34689300973288
12649,78.9393511157148
12650,54.37054488053776
12651,81.98659924310307
12652,78.80749875957963
12653,62.39595318413529
12654,62.127714754776555
12655,52.50858009065048
12656,54.69832653649317
12657,59.9798579986002
12658,50.08820609844068
12659,73.80873394709492
12660,83.35135664945122
12661,63.63145173696281
12662,51.76898155244635
12663,57.28300092499803
12664,53.79016962058243
12665,50.51198583201145
12666,53.10743830152969
12667,82.28978554447968
12668,53.12500467740812
12669,52.59295018473007
12670,53.919753662187766
12671,79.23260824708944
12672,81.83441680523846
12673,75.84570541069618
12674,48.19229602450523
12675,60.274790076280716
12676,86.58146506982031
12677,82.755614071198
12678,54.997826498104835
12679,67.25073021243261
12680,85.859958107003
12681,65.2619185309952
12682,55.348401467250014
12683,57.37895684959967
12684,54.63409256253258
12685,59.81897629466176
12686,57.28970125981293
12687,86.84548150599745
12688,60.90129358113581
12689,51.488039854373206
12690,57.173744883396786
12691,81.54216661912893
12692,60.912306739302686
12693,60.24734299167491
12694,58.007206922969644
12695,84.58151192070913
12696,55.66268739776251
12697,41.562067821809514
12698,87.58588112025863
12699,57.29097116469587
12700,48.198724217206156
12701,46.650075929456364
12702,42.921804961083055
12703,45.27731427460439
12704,81.50990342560621
12705,53.696891046437386
12706,82.6030839768768
12707,56.15900513295629
12708,81.17243654852902
12709,53.463185863713015
12710,68.82299357484564
12711,59.9811163550089
12712,79.75500490924672
12713,84.6914521040061
12714,52.66174702353274
12715,55.37030715694683
12716,65.82429796277259
12717,54.63309290466811
12718,54.473031217204735
12719,52.7788564697273
12720,70.0681814347187
12721,62.56893666672326
12722,88.19579236657454
12723,54.63409256253258
12724,52.50849930082394
12725,60.54216226653779
12726,53.674086848829425
12727,52.77666040894718
12728,69.82434557344864
12729,57.08307052848014
12730,84.50745854202307
12731,59.67328400558799
12732,52.38920500003203
12733,78.38212512133533
12734,57.74491974130639
12735,72.58160192095286
12736,74.57365245367292
12737,60.64706709259095
12738,67.9394794879939
12739,66.77985914498103
12740,83.81987321519578
12741,77.77911044355282
12742,52.91057579983203
12743,60.236447848297495
12744,61.30090583112052
12745,60.72877606781194
12746,65.21037732328782
12747,89.72066037380395
12748,58.19533215196864
12749,78.36894519953852
12750,48.30696417735997
12751,54.78328517179613
12752,83.26628014755828
12753,68.56112608397423
12754,52.608687761588286
12755,85.64999037102297
12756,71.00798289857975
12757,64.38351618269257
12758,63.00497985692905
12759,49.34434391513206
12760,53.10763044063156
12761,87.52767366857157
12762,53.95935574391875
12763,55.240925131004126
12764,49.901896144898686
12765,60.90474839099483
12766,71.44189827656079
12767,60.94922783580062
12768,57.77307027369316
12769,57.10279043145213
12770,61.123202205001206
12771,79.1230202422039
12772,67.9394794879939
12773,61.03756055214837
12774,75.18184229023423
12775,79.63876585629951
12776,56.792215922682836
12777,61.307382473790405
12778,56.575007435472465
12779,81.08259258573322
12780,55.842688625809856
12781,74.9884584112158
12782,52.502529806578295
12783,75.06174333002421
12784,64.30135220088528
12785,56.10026044706941
12786,50.85297453602443
12787,91.39520289098245
12788,69.4259500026342
12789,82.63509871778594
12790,84.07654689828396
12791,67.80922906445603
12792,49.569274695738514
12793,71.42851418139833
12794,82.60520400745365
12795,50.58807682435626
12796,54.06953511478385
12797,78.79559545094376
12798,62.26065892100673
12799,59.61923766588311
12800,65.0088897050801
12801,52.07782496783698
12802,75.935464292545
12803,54.39778793038587
12804,54.66266042489672
12805,53.128848985084765
12806,55.3761511944919
12807,61.307382473790405
12808,60.577614242020644
12809,74.14882157731552
12810,53.234559313300906
12811,69.03389915462314
12812,83.75348099759228
12813,75.2414595972508
12814,52.867827966642565
12815,54.69363393908305
12816,57.834927061444304
12817,67.5595749819228
12818,61.008855233368855
12819,77.90737635794973
12820,65.82742840055593
12821,54.36692384938075
12822,54.324910636894664
12823,87.52767366857157
12824,53.60277251886799
12825,53.86292548296375
12826,73.24021498822941
12827,65.09505489932187
12828,70.15024225423448
12829,83.26369249304685
12830,47.49680714645644
12831,81.96484217616843
12832,78.70972932283263
12833,80.59840558103586
12834,54.212723713007826
12835,66.8078540312678
12836,56.238999153056575
12837,75.63202645839043
12838,56.74902657470599
12839,55.09747840129511
12840,60.17378651810573
12841,76.2150506331139
12842,59.62877003641177
12843,82.46790426016749
12844,79.92351052009074
12845,55.476128148653586
12846,78.69155174979531
12847,68.46821477973255
12848,61.203450165502424
12849,72.36367058187902
12850,60.90051123112661
12851,53.528147003169494
12852,63.854769451070624
12853,56.59511760434892
12854,56.311198341277326
12855,75.8135313936899
12856,56.776223954847985
12857,67.64651448972326
12858,88.62932869616664
12859,41.562067821809514
12860,57.6624969936289
12861,84.74762745632653
12862,64.86940713541377
12863,59.80851640708613
12864,54.489055965498096
12865,83.60028213795613
12866,79.90612239355048
12867,61.718739802906214
12868,56.30343904243595
12869,54.59130909565783
12870,62.397577549169746
12871,84.18113834885592
12872,52.22399768989469
12873,55.02925525159742
12874,61.39931701284619
12875,79.92320609689226
12876,68.87780653034102
12877,52.8008508209458
12878,70.22346871666699
12879,73.69729634106756
12880,83.08059485362696
12881,47.081249501128084
12882,80.5280900543916
12883,56.900603946066255
12884,60.1416878575519
12885,58.19533215196864
12886,58.428949112019865
12887,49.667479996783285
12888,61.38213810466686
12889,44.84803666334172
12890,73.80905475898969
12891,59.83303849273327
12892,61.74553360382677
12893,54.29478483427316
12894,54.5595754221551
12895,60.18739236621163
12896,54.847469863880214
12897,53.85730118207199
12898,63.85995478057164
12899,70.74875468513741
12900,64.59092907340504
12901,63.32698432756626
12902,71.1895731586995
12903,53.162979345354515
12904,48.31282268437531
12905,60.94179993800193
12906,52.93015453466082
12907,58.873896678904096
12908,58.85693678673742
12909,48.94999784297426
12910,75.53457266583047
12911,80.1103053124458
12912,69.5089813754425
12913,54.33220054113164
12914,72.11407286123794
12915,58.80701322626248
12916,55.23716815297402
12917,69.20836949962136
12918,95.14857300401832
12919,58.325688330407466
12920,53.42511982759953
12921,90.80032184395249
12922,60.01340718743202
12923,56.051635770432846
12924,77.67471330363415
12925,64.0975168795329
12926,53.15277050897516
12927,52.550287315542576
12928,61.231468345742776
12929,55.37926395892215
12930,54.98252269171092
12931,64.47967797796278
12932,59.938608929749584
12933,63.12315374450582
12934,48.97592119543895
12935,63.996170050335174
12936,66.77985914498103
12937,51.253727955925314
12938,44.05665260388084
12939,79.31133104595524
12940,70.50763147135758
12941,78.69446736100055
12942,70.63034850954992
12943,51.3644668264051
12944,58.14135833696933
12945,75.63697472219377
12946,64.56043563003274
12947,53.497267288591786
12948,55.26267808441284
12949,54.53653904472394
12950,62.19284565787661
12951,58.600533349777415
12952,67.18992396162598
12953,92.58023767213174
12954,56.170774379273674
12955,59.172487305086676
12956,72.45623958139466
12957,63.2228896922414
12958,77.88806025828286
12959,82.83693910246323
12960,55.64083078584782
12961,54.74271963526685
12962,61.12065135284736
12963,68.18128473226376
12964,82.43216795490115
12965,82.41453974025823
12966,75.90170853692247
12967,55.09562828461921
12968,46.66319967731549
12969,56.86775009835519
12970,50.25805738209021
12971,65.10613003066338
12972,72.3126562757533
12973,56.38910148711864
12974,62.77723256658447
12975,65.68361387464317
12976,60.71494895367395
12977,64.03746516000135
12978,71.66946837683054
12979,52.66123661214267
12980,55.079801320346945
12981,61.738429350664234
12982,56.19527692857457
12983,69.80195091348243
12984,53.483568792605794
12985,69.45942811327599
12986,62.82792713137483
12987,44.18973441291613
12988,62.39595318413529
12989,60.92141273340894
12990,84.35776590431561
12991,84.44613211133678
12992,54.96984378336998
12993,55.031980603434405
12994,59.38038463401447
12995,68.39599298885587
12996,54.32158449316273
12997,54.613625613226326
12998,53.11114739121345
12999,53.5362073433512
13000,58.91359295121022
13001,59.31085297920705
13002,50.862108547203704
13003,69.57187469644926
13004,61.81492433829115
13005,52.435201313686534
13006,60.89801519282889
13007,47.96132474725403
13008,66.40388265102942
13009,51.55946281876669
13010,65.47779327804712
13011,61.199381889509226
13012,47.725858828809415
13013,76.92278177217578
13014,62.917358311582696
13015,69.76327375386589
13016,63.04005372855523
13017,81.07763179976604
13018,55.91546375046696
13019,61.794781962091655
13020,77.4083368098988
13021,91.33579024868509
13022,61.80687876378413
13023,59.594184284757276
13024,54.486360187252295
13025,52.526353302522644
13026,83.90868938243119
13027,55.93668393801064
13028,59.726655742508086
13029,78.96080522179399
13030,59.040961505219244
13031,84.09891552174928
13032,55.859150821274646
13033,64.77004821069254
13034,51.237673573726354
13035,55.48951007061341
13036,56.02927362604808
13037,85.85370248898515
13038,71.46446734312447
13039,56.01536682031931
13040,53.329456616685626
13041,56.13792236343699
13042,69.41781682239886
13043,56.45050678623706
13044,52.8651710993039
13045,74.95167218863406
13046,60.991770886037244
13047,71.8910643776644
13048,84.54676246372554
13049,65.56127087969207
13050,61.036605273521424
13051,84.16612364662294
13052,43.54891637517639
13053,59.63376851714377
13054,59.443580411079516
13055,51.959083158703585
13056,63.95935420523566
13057,54.337566792454815
13058,70.07594447669393
13059,88.0265896853343
13060,83.98106499382291
13061,81.72035497012777
13062,85.11635761763083
13063,59.87621491776068
13064,70.63034850954992
13065,71.32884033875277
13066,72.6705556104358
13067,55.63240690080881
13068,85.32895878107374
13069,65.29347500878694
13070,87.41467658419008
13071,89.93137292053039
13072,54.51324506198627
13073,76.46825936918572
13074,60.991770886037244
13075,56.170774379273674
13076,90.79325589406099
13077,60.68163953154371
13078,55.98486340005233
13079,81.41305623267223
13080,83.57633481162438
13081,69.85416411929816
13082,77.78682234739402
13083,84.32641420408817
13084,52.550287315542576
13085,59.070963469159864
13086,86.53755458179839
13087,58.85306232596451
13088,52.964900717916
13089,59.816447383025015
13090,68.22455845617044
13091,83.19089794169368
13092,49.913966414896706
13093,75.03999608125544
13094,48.29194809912117
13095,61.15146300363828
13096,60.494575720745935
13097,82.08393274424738
13098,71.24359288949019
13099,54.45788822348778
13100,66.73048288706993
13101,75.04555022954145
13102,57.75662253392127
13103,55.150260110150796
13104,62.39595318413529
13105,68.62675646486205
13106,59.72866141089822
13107,60.493524594439606
13108,70.63034850954992
13109,61.27153975061317
13110,85.01548940294226
13111,56.445130617449934
13112,60.55467182047428
13113,68.06623154034622
13114,58.213685256233674
13115,43.51393110851133
13116,74.07070805623368
13117,80.61265101982609
13118,46.47286655067508
13119,54.992442845766675
13120,70.85944071897613
13121,64.69027209523937
13122,52.95784808017202
13123,60.54216226653779
13124,63.06511351599835
13125,58.77732653060626
13126,69.53386658309745
13127,62.98404272952801
13128,57.29097116469587
13129,42.62300589823051
13130,59.99505186517643
13131,84.62090989993146
13132,77.95253319658624
13133,60.0375235517925
13134,78.04660438523285
13135,56.560858011719674
13136,83.37584605606031
13137,55.59252909990868
13138,54.96984378336998
13139,55.01001087190575
13140,56.93277380474846
13141,58.43969761489239
13142,57.253923647041006
13143,44.25502280756103
13144,62.20862830521813
13145,50.30854101980238
13146,43.54891637517639
13147,43.9628953054809
13148,57.40291197077258
13149,84.82056887950598
13150,54.51324506198627
13151,77.8081398152488
13152,56.08438722399888
13153,70.78366450035841
13154,65.76725085391159
13155,85.36805066593051
13156,60.407484981325766
13157,55.21152277648446
13158,65.56004223352443
13159,88.76096812825254
13160,84.73635918209125
13161,60.77637672639839
13162,58.21598281020472
13163,52.94740108245557
13164,83.81987321519578
13165,54.53850280414146
13166,84.24129793217074
13167,81.93810076937025
13168,65.7317498963594
13169,79.34116629915323
13170,70.11716545548249
13171,74.9410199159904
13172,80.12840906821978
13173,89.54966258999595
13174,50.837243220532315
13175,57.758064779360595
13176,82.69221977145584
13177,70.40954466179763
13178,54.650156453057704
13179,59.30797231951074
13180,59.49719402980634
13181,43.17346799343061
13182,60.13462025591736
13183,87.39271500995692
13184,83.76124055308718
13185,79.84052038473584
13186,49.16448365688043
13187,59.56487470838194
13188,78.52613053107315
13189,67.25073021243261
13190,79.09740781830381
13191,56.02927362604808
13192,53.85138519299689
13193,59.61632950821101
13194,61.34747261301736
13195,74.23658843007541
13196,47.362429873029605
13197,63.416145580181954
13198,60.93547464651725
13199,59.162973307633
13200,54.97918212420493
13201,44.58521487389291
13202,62.65709187074604
13203,46.0775645734252
13204,85.62391573521032
13205,77.33981456497226
13206,59.62877003641177
13207,49.693928351111474
13208,72.49194893719927
13209,44.84803666334172
13210,53.403088661958435
13211,62.114358342888764
13212,64.41643514957532
13213,46.1829818960661
13214,60.302869858097445
13215,63.13752283205703
13216,65.8052949716151
13217,70.36318182482859
13218,58.464028702823114
13219,60.04218898037352
13220,62.95293344647001
13221,54.078700046688915
13222,63.830140060424284
13223,60.39087606244665
13224,88.05938398220667
13225,56.72652383740161
13226,61.02133986230547
13227,69.4575900426333
13228,59.268369650004566
13229,59.45613473135848
13230,85.87030491252202
13231,83.16373385729116
13232,74.16027214038435
13233,61.474263512808726
13234,91.79201613831742
13235,53.5304868075627
13236,78.95006464028383
13237,61.309727857748655
13238,54.473682113436254
13239,53.636110479745476
13240,44.25502280756103
13241,63.56913011600092
13242,83.68362075526312
13243,71.20821168898367
13244,60.80531205751364
13245,45.435446724446855
13246,59.4054454653828
13247,60.86548059526664
13248,58.43210630519462
13249,49.693928351111474
13250,60.23781283264359
13251,87.1400197485293
13252,74.85747183109876
13253,43.54891637517639
13254,55.58874064577906
13255,89.03713839892636
13256,52.55877434165464
13257,51.1123721504152
13258,57.29097116469587
13259,59.13781456658175
13260,56.311198341277326
13261,60.302869858097445
13262,58.743305561091226
13263,58.12929687057917
13264,69.67268988095799
13265,57.52959785197924
13266,58.82564922564689
13267,55.64083078584782
13268,61.024151653612556
13269,53.36555746871104
13270,56.82415897920447
13271,56.49956096995943
13272,82.43216795490115
13273,58.43827438768767
13274,83.23598740295188
13275,71.65876390797702
13276,73.35803892612302
13277,57.64422488497311
13278,83.53696994764778
13279,51.4580837163949
13280,61.11588620724918
13281,83.92796364469507
13282,54.69832653649317
13283,68.64069812038541
13284,53.89730215541319
13285,59.95389147389412
13286,55.34069306878687
13287,56.806712608888056
13288,55.09321680437587
13289,71.22564404264585
13290,70.0627172185109
13291,60.20582530943373
13292,45.30818202159211
13293,83.7951548500792
13294,79.56975431593341
13295,57.765430357983234
13296,72.75946144864078
13297,81.83042466628814
13298,54.76435755843346
13299,84.81449773912145
13300,56.943778406996024
13301,55.605648497854084
13302,60.007203923104676
13303,61.07318395115106
13304,69.19296404013454
13305,81.15372436069036
13306,57.84955076760015
13307,60.305306994853225
13308,55.104505335649115
13309,53.77569294614071
13310,49.09076067682748
13311,59.685323239343425
13312,75.08982672711036
13313,88.13571875708217
13314,67.92314970866441
13315,82.19893034414584
13316,69.74879009257448
13317,68.58787909107475
13318,62.31222171299236
13319,81.00574230978052
13320,59.80987659247715
13321,58.06478567532219
13322,55.10580880110893
13323,64.17514302238676
13324,60.27887562260159
13325,61.03756055214837
13326,70.687612976299
13327,57.70086479568941
13328,58.743305561091226
13329,69.67720583766176
13330,85.95213284357017
13331,79.53989939626952
13332,58.05097506548341
13333,63.56079601360796
13334,83.297078228879
13335,54.906196639499605
13336,47.90701150886105
13337,79.79978699044922
13338,61.84493039163201
13339,68.20692362554489
13340,79.46064371860989
13341,78.01416552677517
13342,54.8719691807359
13343,55.76541618384132
13344,53.91226782857774
13345,59.31085297920705
13346,44.2354447233469
13347,58.58242653850794
13348,65.51075028498558
13349,79.23431247140826
13350,62.55623506768788
13351,49.11670343773909
13352,64.80243578286685
13353,61.731633824793825
13354,76.03179573567101
13355,59.59377555620244
13356,82.56312048155779
13357,64.07274928539009
13358,70.45375568275404
13359,55.67277630907791
13360,54.47140362558501
13361,48.21374029544496
13362,56.31439013875943
13363,49.40982398216927
13364,56.48401379275963
13365,82.89814350405598
13366,79.12348739331725
13367,85.90951937285666
13368,63.918825686978984
13369,58.05645829974268
13370,47.51884868188511
13371,65.35267968507422
13372,42.62300589823051
13373,55.691105064400965
13374,59.61632950821101
13375,85.90951937285666
13376,65.25831378378547
13377,61.92183372619753
13378,85.61452021195443
13379,52.46527209924841
13380,55.70879069762925
13381,59.14913842144194
13382,53.796374883754105
13383,55.76541618384132
13384,52.613307698299664
13385,75.24264207623212
13386,69.82678809901908
13387,81.74445765940253
13388,57.20245688275919
13389,53.50148901870565
13390,67.96889718074614
13391,42.67367801956494
13392,80.68167461609137
13393,76.41549158590131
13394,62.92271096551096
13395,60.493524594439606
13396,71.78756212755417
13397,75.84570541069618
13398,58.26286506814965
13399,84.14631883383795
13400,81.29380065146532
13401,74.68801426317061
13402,69.59362177586432
13403,61.287709625499595
13404,58.78668867276177
13405,55.20710502813864
13406,59.11845050636578
13407,63.7088317541125
13408,54.914724771135944
13409,86.71488359655905
13410,48.20162990720062
13411,60.767113960286224
13412,85.95023325076336
13413,57.645095819560815
13414,54.33906373760061
13415,73.96489399499757
13416,59.42401903574955
13417,77.6927817562048
13418,49.6594547483511
13419,54.95683725527122
13420,61.05099971744687
13421,46.64691512322846
13422,59.162973307633
13423,54.40408964777203
13424,79.74675789773542
13425,60.53539574363087
13426,54.412527065730124
13427,76.14104013910618
13428,70.07710722303663
13429,80.07564254181331
13430,90.978028378608
13431,78.40350818396877
13432,56.47458453784406
13433,60.1402958578226
13434,58.696973320644005
13435,54.39420035598386
13436,53.94198286863101
13437,70.25955004825126
13438,59.2796090823425
13439,53.54515108787099
13440,60.01237396699314
13441,52.435201313686534
13442,72.2211392526019
13443,60.55793942155895
13444,63.24552684246525
13445,56.878511246380725
13446,83.12947530953119
13447,58.00432836815835
13448,61.69604762810875
13449,54.63328511995241
13450,57.15974108320306
13451,52.004891429859995
13452,61.41492504789923
13453,79.76077052424792
13454,54.48145113804051
13455,63.945250443746694
13456,60.31356379340641
13457,55.28333429474843
13458,57.94517415289811
13459,61.42062861295452
13460,60.11941406300799
13461,62.85734510111773
13462,57.76647624076138
13463,83.91552727324199
13464,74.48450521695797
13465,53.120574342786774
13466,62.5041631958208
13467,61.2762119228892
13468,74.26387755363432
13469,49.78456448262252
13470,57.75662253392127
13471,55.01274332469845
13472,81.64800871988808
13473,58.745611324232705
13474,82.39682195644134
13475,44.18788124102347
13476,59.075032071859376
13477,57.50102029391555
13478,83.52608986678555
13479,63.6590460156496
13480,54.24910852862995
13481,55.079801320346945
13482,51.64123004696444
13483,61.38213810466686
13484,87.4279876180203
13485,53.82328206805151
13486,52.192910079565024
13487,54.96636840588774
13488,52.09937599812139
13489,60.00601981618482
13490,53.61198106772641
13491,83.3513765686756
13492,59.54874332430593
13493,68.02080070691342
13494,60.912306739302686
13495,60.36363907879415
13496,55.84124764056658
13497,55.03941378113125
13498,53.38764170335287
13499,68.94994348521462
13500,63.99018145086418
13501,52.38920500003203
13502,89.36859578895921
13503,60.08214313101392
13504,79.48550895226315
13505,54.98019507777881
13506,55.00178063661819
13507,55.90635360193493
13508,56.33362414546434
13509,55.97312273049852
13510,60.925528213099646
13511,61.38213810466686
13512,52.526353302522644
13513,66.87126100351048
13514,61.44901864556397
13515,51.07457947341207
13516,57.89223720575858
13517,52.45388173325911
13518,66.41607319002152
13519,69.38484976656329
13520,45.52762452958269
13521,54.58400309299336
13522,83.40185103243834
13523,47.660063102893226
13524,61.11689845795512
13525,70.6723750389773
13526,60.70440610308696
13527,63.39133791914676
13528,51.68920493999702
13529,59.37001779524215
13530,65.6885332607493
13531,69.26295351095149
13532,69.38484976656329
13533,50.466075911430025
13534,51.76643621343679
13535,70.80230303064258
13536,54.55758171096118
13537,84.37962092061734
13538,50.337926467972615
13539,84.85161708837704
13540,61.01481964150961
13541,55.05299740744463
13542,61.52047127436107
13543,56.60074017640872
13544,52.065970741017296
13545,80.12840906821978
13546,59.06220684833708
13547,55.47388209373183
13548,69.00351696553781
13549,53.92163457973508
13550,44.05665260388084
13551,81.1698269702552
13552,62.60564482414934
13553,56.62093269009498
13554,54.72045289942546
13555,50.85297453602443
13556,51.13687424213892
13557,53.10763044063156
13558,78.74955107882602
13559,83.05701206674054
13560,59.028051382749936
13561,67.51809019541307
13562,62.40996776276493
13563,55.41990989262025
13564,83.29174588797497
13565,69.41781682239886
13566,43.835821487325255
13567,57.41575630687213
13568,69.91787610921992
13569,51.68699105603574
13570,74.96205360748522
13571,52.61087048730611
13572,66.69403404703738
13573,84.09891552174928
13574,54.762755920466056
13575,58.925679003336704
13576,58.77674177603515
13577,43.71244642625764
13578,74.30903461939299
13579,55.05299740744463
13580,75.68136182599866
13581,45.79376779128682
13582,57.934508599862845
13583,57.994651831213226
13584,81.9308291339628
13585,82.79483039489419
13586,57.08316071804327
13587,55.74952489380346
13588,55.07975294707433
13589,87.90869729615413
13590,83.27875749411167
13591,58.66571480838992
13592,90.05875039846008
13593,83.87191935836836
13594,83.9109840573308
13595,63.527677315833046
13596,54.5817145877478
13597,50.58807682435626
13598,78.54714738807864
13599,65.5721713868103
13600,54.876214531888365
13601,70.39275092726886
13602,53.20376968890143
13603,57.29097116469587
13604,56.84430770654626
13605,54.99904512775276
13606,60.368214978223826
13607,54.99112958540338
13608,55.590811569715136
13609,60.225992590777246
13610,61.28850353613701
13611,62.65584156728218
13612,53.80194439073243
13613,80.47717171853334
13614,47.760409925496475
13615,55.47236307196796
13616,81.70266725220351
13617,62.97807981543667
13618,55.79298921292063
13619,51.65881131163769
13620,52.10364603152218
13621,87.59442289104365
13622,59.76100250180634
13623,61.56370892578119
13624,54.51019288072596
13625,51.968697668661704
13626,56.97667670846359
13627,88.39375911730988
13628,77.26286940239636
13629,55.20853803840587
13630,79.90612239355048
13631,54.86391264650787
13632,80.15262690154613
13633,68.94994348521462
13634,57.29097116469587
13635,69.91787610921992
13636,53.64024013304372
13637,61.381459714839885
13638,79.12348739331725
13639,57.266287392836276
13640,52.08548008141327
13641,90.05168444856858
13642,54.28515432837369
13643,61.024151653612556
13644,86.0491304064441
13645,47.20600773789331
13646,55.550093242376946
13647,69.35365220071608
13648,55.957594593193406
13649,75.27268832809963
13650,83.62884535243376
13651,73.98925312296647
13652,60.4082623740354
13653,60.02456502732099
13654,83.44549276084281
13655,44.25502280756103
13656,84.91461366761821
13657,44.64755839124331
13658,64.61647071614328
13659,60.73504459681537
13660,55.98486340005233
13661,54.33220054113164
13662,57.19273377683697
13663,54.41026424650899
13664,55.212923600267246
13665,55.07277166214639
13666,55.22892224541878
13667,88.16701044925851
13668,56.197705448567056
13669,58.42976310543979
13670,54.94610412832387
13671,85.55291104906391
13672,51.80826801202539
13673,87.04834502510501
13674,80.59840558103586
13675,52.8651710993039
13676,53.113172822216406
13677,55.38941077187965
13678,86.65414939944984
13679,61.12344000857627
13680,55.040780418239734
13681,66.15707517046835
13682,63.16535862552381
13683,53.17678145787672
13684,55.60810730606673
13685,87.74844822058265
13686,60.27887562260159
13687,44.84803666334172
13688,55.44175256164913
13689,63.830140060424284
13690,57.366175658690196
13691,70.15837971433491
13692,53.847152328525894
13693,53.973854393831154
13694,58.42274551464689
13695,43.905680844001516
13696,57.28970125981293
13697,56.975989464706196
13698,60.833309504728355
13699,86.43477050531426
13700,63.790726116834776
13701,53.343567159775446
13702,57.10318700731202
13703,59.134103780225985
13704,66.40195788526854
13705,46.72843099870852
13706,62.44114925501447
13707,50.408431541794045
13708,51.74720483288508
13709,74.51913625739631
13710,57.20732443960168
13711,64.39580625642301
13712,89.0363406111336
13713,70.1810823065385
13714,44.5314935839581
13715,79.84052038473584
13716,54.92002253602173
13717,74.77687586921921
13718,48.177103035686685
13719,55.487082261239905
13720,83.14880161774528
13721,59.641374528789136
13722,87.82327427140038
13723,57.19892893955269
13724,82.70784040415421
13725,51.237673573726354
13726,55.22791164141321
13727,48.11121899112286
13728,64.99998338304198
13729,52.04839732645277
13730,63.14059996558874
13731,43.17346799343061
13732,79.36745312384136
13733,84.85161708837704
13734,68.97406926824002
13735,83.98094372014131
13736,55.76541618384132
13737,51.9821452451979
13738,51.7947074417327
13739,88.25424688047416
13740,82.0138419780853
13741,70.78366450035841
13742,63.18351175464876
13743,79.07833055468073
13744,58.43969761489239
13745,71.43081146105808
13746,55.08481910951037
13747,61.11689845795512
13748,48.94076982163537
13749,60.01819763934937
13750,85.48856067677778
13751,61.01243556861562
13752,60.20019873710183
13753,74.51048156269701
13754,45.27731427460439
13755,54.67566461701165
13756,50.51190571445918
13757,79.12348739331725
13758,53.54724370582322
13759,59.76052708146461
13760,63.527677315833046
13761,50.206683620563396
13762,74.19688986898935
13763,55.9815161170838
13764,51.55007805812833
13765,70.75959559431286
13766,67.3825420715372
13767,70.64204427585395
13768,54.16226736025755
13769,60.524697766213315
13770,52.71785363485171
13771,58.29607703129273
13772,61.06037697076728
13773,52.05711112553077
13774,49.739578919478085
13775,57.458127526059826
13776,55.280875181663895
13777,53.20665775946654
13778,58.40888442768326
13779,53.12682643500955
13780,56.76010590438859
13781,60.990921192823826
13782,59.28978033256853
13783,59.81653758166265
13784,56.38721938263461
13785,88.70887667838025
13786,58.09014160323998
13787,57.568333760489075
13788,44.129684731448236
13789,48.43756742523385
13790,83.28300449818468
13791,60.63421869598918
13792,86.45585675260206
13793,46.0775645734252
13794,45.36816479019537
13795,64.01228309217163
13796,55.21152277648446
13797,85.70959497663945
13798,77.90737635794973
13799,59.25233382393323
13800,84.20351448461236
13801,65.47872107044427
13802,60.74864363951048
13803,54.63309290466811
13804,75.3896741264111
13805,50.679056804753316
13806,80.47717171853334
13807,54.27588053182263
13808,51.13687424213892
13809,88.82164761509897
13810,52.13082082332808
13811,44.68199530029022
13812,53.44358207594613
13813,48.87857773188003
13814,53.8016546043086
13815,52.643857509338794
13816,55.05299740744463
13817,68.97406926824002
13818,60.98784437529042
13819,84.16056580410728
13820,54.59130909565783
13821,84.63551354906055
13822,67.5595749819228
13823,83.44549276084281
13824,69.47348829843834
13825,75.68136182599866
13826,61.03756055214837
13827,46.553096530135406
13828,58.1919989561513
13829,53.31196310543067
13830,63.841978664667145
13831,53.90437232928166
13832,71.40612322064356
13833,82.38772530705248
13834,52.59295018473007
13835,63.71110680383916
13836,83.41378350748764
13837,56.787697119154906
13838,60.65202495169066
13839,84.68020916058579
13840,60.31950949431239
13841,59.41586756945239
13842,61.6671613770653
13843,48.95504129952781
13844,87.8584865369589
13845,63.449576540282784
13846,54.473031217204735
13847,77.52110348444143
13848,64.80131887855097
13849,67.56673087309365
13850,48.616723379725684
13851,57.81326877417946
13852,53.507429053676674
13853,78.57580370100442
13854,82.04005688583784
13855,84.40608909618649
13856,53.78747847670819
13857,56.91944511097322
13858,65.22283707392475
13859,58.97032636236621
13860,82.87427399164042
13861,58.297099285860085
13862,63.42430053671014
13863,54.8167283724863
13864,61.01481964150961
13865,70.84819090647527
13866,80.16413125359318
13867,68.73640048709667
13868,61.07800687245093
13869,63.22799936093893
13870,56.592367922504636
13871,61.131969674711804
13872,51.20021333185321
13873,70.495379075233
13874,62.75247857451504
13875,65.2187018953851
13876,46.96136039861175
13877,75.40245657520461
13878,61.823040136247464
13879,62.06203310054017
13880,81.26821138362178
13881,62.22726247456741
13882,82.52677474657038
13883,62.21378278527765
13884,50.91641811693661
13885,58.68775634381859
13886,53.925918978105884
13887,61.954694028825585
13888,81.60117188069984
